it's insane that has turned the loss of human life into a political story,3.0
the is headline has a depressingly jaded feel to it,3.0
i love my city more than ever,3.0
sydney town hall lit up pink after in support of,3.0
a rainbow in the sky during the vigil for at resource center in dallashttps,3.0
president of american could barely contain his smirk when speaking on,3.0
no one who refuses to say the words    terrorism   will ever be able to effectively deal with the problem,2.0
so everyone is good   innocent,3.0
i stand with and pray for the,3.0
when will the us ban the possession of assault weapons,3.0
this event is now the deadliest mass shooting incident on us soil,3.0
as of today,3.0
my heart goes out to the victims of may your families find peace  this is a sad day indeed,4.0
per multiple witnesses there was more than 1 shooter  the media n't putting it out there but witnesses are,3.0
disgusting that people can get away with posting things like this and not get arrested,1.0
out and sad  this is not the world i want to live in,4.0
the world is learning more about the victims in,3.0
fbi director shares statement on,3.0
you guys need to get your gun control act together,3.0
how could you be so hateful   it's not your job to decide who belongs on this earth or not,0.0
wait,3.0
our heart goes out to orlando,3.0
condolences to all the family and friends of the victims,3.0
citizens of orlando are lined up ready to donate blood,3.0
when and terrorist ideology combine,2.0
he was ashamed of his gay bone,3.0
facebook turns on safety check for first time in you s  after,3.0
my heart is broken for all those who lost a loved one in this senseless act of violence,1.0
imagine all the people living life in peace via,3.0
but,3.0
there was multiple shooters people and they don't want you to know,3.0
we are proud to be a part of such a strong and beautiful community  we will heal,3.0
our hearts are breaking for the lives lost and those injured in the orlando club,4.0
it figures that some rwnj would say something stupid like this after the   not christian like at allhttps,3.0
feel so bad  going to cry and pray in the rain,4.0
isis pledge irrelevant in not foreign terrorism was american gun violence,2.0
has the power to ban thoughts,3.0
clermont residents lined up at big red bus in epic theater parking lot to give blood,3.0
afraid to admit or say it was an american who simply hated gays,0.0
while the you s  has 5  of the worlds population,3.0
repeal the second amendment,3.0
politicians or religious leaders that pushed for anti lgbtq laws and now offer their prayers are hypocrites,0.0
the right to bear arms vs the need to bear arms  appalling news out of thinking of all affected,5.0
ban assault weapons now and regulate ammunition,3.0
should you talk to your kids about the or shield them from it,3.0
our city has suffered a tremendous tragedy   these lives taken are gone but never forgotten,3.0
having people call and beg for you to check to see if a name is on our victim list,3.0
he just wanted to embrace who he was,3.0
pulse orlando remains an active crime scene,3.0
confirm shooter is dead inside the,3.0
any reason is sitting behind hillary during her speech,3.0
parents against gun violence,3.0
it sickens me out some person could just walk into a night club and shoot that many people  rip you beautiful souls,0.0
happened in orlando florida in a gay nightclub in pride month and gun violence awareness month,3.0
it is sick how cruel the world can be,0.0
where do european news sources get their information  why can't american news sources find the same information,3.0
local friends,3.0
isis and the nra  working towards a kinder,3.0
donating plasma tomorrow due to them being at capacity today   thank you to everyone donating,3.0
huge lines of people donating blood,3.0
inspiring words  la mayor  we are targeted,3.0
no donors being turned away  please,3.0
this entire strand of victims from the orlando shooting is killing me,3.0
when strikes in places like,3.0
islam and homosexuality,3.0
i only want to see and hear about the victims of so that they are never forgotten and the killer is never remembered,3.0
state legislator postpones press conference highlighting bill to weaken ny gun laws after,3.0
please join me tonight on from,3.0
we wake up this morning w  heavy hearts as we learn of the tragic events in orlando,4.0
you can't take for granted somebody who has made it a   religious duty   to kill you correctness enables,3.0
with more tears than guns,4.0
we and all our members are standing with you firmly and in deep concern with every family in the usa,3.0
orlando medical examiner sets up command center,3.0
psalm 5  4   for you are not a god who takes pleasure in wickedness,3.0
a picture of,3.0
just months ago    gop blocks bill to stop terrorists from buying guns   via,2.0
still makes me cringe how much hate we have in this world,0.0
the evidence suggests that the primary motivation for was homophobia  should ban all homophones,3.0
funny how whines about people not saying   radical islam   and he can't even say the word   gay,3.0
this   is the display of,3.0
a fer   muslim terrorist in country and 50 gay people can no longer use public restrooms,2.0
the was not just a mass shooting but a mass hate crime,0.0
also  screw you platitudes mean nothing after your hateful extreme views  better to stay quiet and let people grieve,0.0
we see gop politicians making you turns to gain brownie points  but at the end of the day,3.0
nothing good comes out of hatred  hatred mixed with easy access to guns is an absolute disaster  teach your kids kindness,3.0
video  a relative of those killed in the chapel hill shooting speaks at a vigil for the,3.0
and the world will be a better place,3.0
our thoughts and prayers w family members   friends of the victims xx,3.0
live look in on republican politicians trying to handle   via,3.0
what the fuck is wrong with muslims,0.0
2 year old tilly is out with her rainbow flag in,3.0
another horrific act of brutality last night  i really don't understand humans sometimes,2.0
we re collecting photos from vigils around the world for   please share any you love with us,3.0
i wouldn't be at all surprised if the events at were religiously motivated  florida has its fair share of religious,5.0
never thought the place full of happiness would become the place of the worse mass shooting in american history,3.0
the reminds us being glut is still incredibly transgressive   going to glbtq spaces is still a political act,3.0
dad just looked at me with watery eyes   he was like   now do you understand why i worry about you so much when you go out,2.0
orlando shooter worked for security firm tainted by gaffs,3.0
10 mins away 50 people killed,3.0
instead of spewing hate rhetoric that spurs violence perhaps you should seek counselling,0.0
next update from is at pm  our crew will be there,3.0
for those few of us who still don't get it  thoughts and prayers wont do the job,3.0
when its all said   done well find obama's policies influenced fbi's decision to drop from their watch list,3.0
thanks for helping me find the words,3.0
let's all remember article 1 of the constitution in the netherlands  it is slowly becoming the only safety we people have,3.0
i'm so sorry for orlando attack on let's pray for that,3.0
thoughts and prayers go out to the victims and their families out in orlando,3.0
okay,3.0
when others tell you speak hatred,3.0
is the worst terror attack on american soil since 9 11,0.0
our thoughts   prayers are with the victims and their families,3.0
pushes to the front of the presidential race surely,3.0
oh something really cool  the big eye at universal was lit up in rainbow colors in honor of unity   those lost   wounded,3.0
the us flag is flown over city hall today in solidarity for victims of,3.0
america,3.0
we are all american regardless of gender,3.0
maybe if some isis folks refused to bake a cake for a gay wedding,3.0
so don't you dare silence those still fighting for basic rights because lgbtq  isn't a done matter,3.0
it's just about 2 guys kissing,3.0
our hearts and prayers go out to those injured and the families of those killed at in,3.0
brock turner is probably relieved now that the news has more important things to talk about,3.0
worth noting has seen dozens of unsolved anti  hate crimes in 9 months prior to shooting,0.0
if a muslim,3.0
i know tonight is hard for you and all of us  i remember hearing osama was killed and it was while watching your show,3.0
it's astonishing how someone can actually take a life that simply  with no remorse or regrets,3.0
after the worst shooting in us history,0.0
deputy ag yates  for lgbt community,3.0
they kill others in everywhere in world and they kills each other in our home its true judgment insaaf,3.0
donors still lining up in to give blood,3.0
friends of sarasota victim in shooting pay tribute   via,3.0
as for me,3.0
no words can express the sadness in my heart    stay strong,4.0
celebrating community w  the gorgeous family we are fire,3.0
the ssmrc,3.0
more  dir  comey says theres no indication that shooter was directed to carry out this attack  working to understand motive,3.0
please help support the victims of the,3.0
this escalated to a when gays targeted and when done in name of foreign govt,3.0
i will not live in fear,2.0
civilians do not need assault rifles  civilians do not need assault rifles  civilians never,3.0
making fun of people who believe in offering thoughts   prayers is just another form of hatred,3.0
fbi says suspect was   organized and well prepared,3.0
yet another sad day for the american,4.0
what the fuck is happening to this world,0.0
the tragedy proves wrong,3.0
why do you love to see rainbows turn to black,3.0
radical islam is anti woman,3.0
woman whose son is missing from the told,3.0
out of the bars and into the streets  francisco city,3.0
opens up with a moment of silence with entire roster on the stage for the victims last night,3.0
for your information,3.0
queen's wwtlf at isle of wight festival dedicated to victimshttps,3.0
join us now for pm national town hall on the attack,3.0
the intellectually honest facts are the does have to do with islam   it also has to do with assault rifles   hate,0.0
is it true that there are 49 victims and the shooter  can someone clarify this information,3.0
hrs after the positive exposure of via,3.0
it's hard being in tn when such a tragedy is going on where i'm from and people i know are hospitalized  rest easy corey,3.0
thank you and perfect perspective on be proud,3.0
can't believe anyone would be so cruel,0.0
i wont ever forget how my moss voice cracked when i answered my phone this morning,3.0
video  a show of solidarity for the victims planned in,3.0
now is the time for community,3.0
omar mateen was guard at st  lucie county courthouse  used security badge for last time in may 2013,3.0
other than mass civilian shootings,3.0
this is not what our founders had in mind  use your logic  time to amend the and amendment,3.0
this world needs a lot of healing,3.0
when the shooter is white,3.0
cr genes de ohio en contra de la comunidad el radicalism religious nunc dea nada buenos,3.0
victims being carried out of    idk man,3.0
when nativist demand that immigrants be more american,3.0
beautiful moment of silence for the victims at watching the live stream,3.0
thousands of people in line up to donate blood in hours after,3.0
so sad to hear what happened,4.0
dupont circle,3.0
minneapolis standing in solidarity with orlando with a,3.0
sobering reminder that is still a political activity  now largest shooting in us,4.0
may we queer the everyday to leave the normative meaningless and its hate without anywhere to reside,0.0
also stop stigmatizing mental illness  we deal with enough stigma  this issue has far deeper roots in hatred,3.0
why wont they use his name,3.0
isis claims responsibility for love and peace are their biggest enemies,3.0
every one of these mass shootings has a common thread    a penis,0.0
our thoughts and prayers are with everyone affected by the in and this devastating loss of life,5.0
the campaign for the is officially the largest ever  absolutely incredible support,3.0
australia introduced gun control laws in 1996  decade later   they havent had a single mass shooting  0,3.0
go fund me page getting more donations for victims by the minute,3.0
pray for my city,3.0
the is an absolute tragedy  how can one country have so much hatred against its own fellow citizens yet still allow guns,3.0
why it was not the gun's fault via,3.0
gofundme campaign raises more than  1 million for pulse shooting victims via,3.0
obama will blame guns like he blamed video with benghazi,5.0
i went to st 20 years ago,3.0
opens with how the was an attack on community   highlighting the lack of evidence that its an act,3.0
the first person who says islamaphobia this week gets a kick in the balls,3.0
i'm saddened by the events in orlando and thankful they weren't duplicated in los angeles,4.0
our country is just like a beaten wife,3.0
i am sickened at what are world has become,0.0
what now america,3.0
thoughts and prayers with all those affected by last nights shooting,3.0
i honestly feel like crying right now,4.0
there was no disqualifying offense   that would have prevented gunman from getting his firearm license,4.0
so you'se saying if we would have put the orlando shooter in jail for beating his wife those people would still be alive,3.0
the cancer of radical islam growing in america   from obama down,3.0
one witness said   all you could hear was gunshots and women screaming,3.0
please save your prayer for show us your policies,3.0
as a gay member of the nra,3.0
no mother should ever go through this  it's just so sad  my heart goes out to all the victims of,4.0
our from florida on how victims were carried to hospital by friends  watch,3.0
how ironic that people love american pop culture but hate americans,0.0
so many of you can't even stand gay people yet are on tv acting so compassionate   concern this ur time 2show ur true colors,3.0
it bothers me how the news is talking about how the was a terrorist attack but not about the homophobia associated with it,2.0
don't just change our profile picture,3.0
when will all this senseless violence end  when will we all just get along and make peace  i don't understand    why,1.0
awesome coverage from of the,3.0
i'm really struggling to understand why the media fail to call the a homophobic attack  call it what it is,3.0
thoughts and prayers with the families of,3.0
our thoughts and prayers are with the victims and families of those affected by the horrible tragedy in,0.0
i almost cried because of love in germany,3.0
we need to find a better way to stop terrorism  something has to change,2.0
my heart   soul are with the victims of the last night  what is it going to take to have real   meaningful change in the usa,3.0
we are based in orlando  ideological extremism is powerful,3.0
the and the pastor protection act via,3.0
love is never wrong,3.0
a country which is welcoming  a people who are loving  shame on you if you do this to them  and   prayers for orlando,3.0
i see hate being glorified in this country every time donald trump holds a rally or opens his mouth to speak,0.0
jewish n muslim community to hold memorial service together for victims in,3.0
kiwis turned out in droves for a candlelit vigil in support of victims of,3.0
panorama of the second vigil in waiting to start on th st,3.0
from the bt of my heart,3.0
now is a time to heal and truly accept   others   as part of ourselves  if were a nation at all,3.0
families of those involved in the have been told to come to beardall senior ctr,3.0
our hearts will keep on beating,3.0
i just really don't understand why people still oppose gun control,3.0
yes    its a hate crime,0.0
has continuing live coverage of the deadly shooting in,3.0
the isis news agency is saying he was an isis fighter  why would a terrorist group lie about that,2.0
pix from pulse on better days,3.0
a gofundme page has been set up for the pulse nightclub victims in orlando,3.0
almost every day   were murdering each other   fight the rage with love,3.0
has more now on regarding,3.0
people say homophobia is not an issue in todays society  i am speechless,5.0
we should be keeping the victims in our thoughts and prayers   not taking congratulations for being   right,3.0
listen and call in with your thoughts at 888 6 leslie as and discuss the details of the,3.0
prayers go out to the families of the victims of the orlando shooting,3.0
what happened at wasnt   crime,3.0
because love still has a,3.0
my heart hurts so much for orlando lgbt people  how do you even come back from something as evil is a real issue,4.0
it's way too easy to hey guns,3.0
australia cries with you orlando too many beautiful souls taken because of hate it makes no sense,0.0
i'm having a hard time finding the right words,3.0
don't sit idle and pray for   do something to end homophobia,3.0
would have put business first if the shooter had an iphone given his sexuality,3.0
in that situation i'd bet that innocent people would shoot kill other innocent people in all the madness,3.0
horrified to think that bigotry and extremism can cause so much devastation my deepest sympathy goes out to the victims of,5.0
gay people are awesome  if your religion is telling you otherwise,3.0
there are ways to serve up on our webster,3.0
press conference at 4 00 at ep county courthouse and vigil at 10 pm at san jacinto plaza for victims of,3.0
powerful especially after what happened today,3.0
austin radio dj leading things off on th st  handing out candles,3.0
we stand united with,3.0
isis takes credit for by blurring the lines between active members and supporters,3.0
resources to help you cope with the impact of on your immediate family    and,3.0
sending love to all who lost their loved ones,3.0
what are you doing to cope in the aftermath of the,3.0
donate blood for those hurt in the mass shooting   here are the donation locations,4.0
in the wake of tragedy,3.0
day i march in with my org we are with you we are praying for you,3.0
20 shot at gay nightclub during latin night gets nato media attention  let 120 get shot in chi still be ignored,3.0
media staging area about a half mile from,3.0
poster child for conceal carry law expansion into all spaces including schools and pubs,3.0
erasure a little respect   hmi redux,3.0
reeling from the news about,4.0
i can't believe this has happened,3.0
innocent people slain,3.0
as points out,3.0
look at the communique about,3.0
i will always stand beside you and hold hands,3.0
v moving 2 b at the vigil for the ireland stands in wit you,3.0
can't wait to hear from someone rational talk about like sarah palin,3.0
how was this man on the fbi's radar yet equipped with a hand gun and an assault rifle  that's 2 red flags  damn,0.0
if people love each other,3.0
the shooting was a homophobic terror attacks not an idealistic one  the same way charlton was about racism not religion,2.0
been watching this all day  no words can say about my condolences to the victims and families,3.0
stop treating people like their souls arendt precious,3.0
please continue to check in and let people know your safe,3.0
no mention of support for orlando  a city that was once your home too,3.0
new information about the still coming out,3.0
spineless liberals are already blaming for the shootings,3.0
why is it that 50 innocent people are dead and all i see from so many is an argument about gun control,3.0
marco   i hate gay people but i'll speak about the massacre because publicity   rubio,0.0
where are the prayers from the in memory of those who died in in,3.0
dear god have mercy,3.0
america is the only developed country with gun violence like this  you d think that d shame them into acting,3.0
cant imagine their terror   horror,2.0
people have to stand up against terrorism yesterday it happens with us  may be next day with any other,2.0
wots happened at the is a consequence of the freely preached by the towards the community,3.0
as would i,3.0
it's not raining here in orlando,3.0
nightclub shooting victim not from,3.0
who wants to bet that after some more investigation it turns out was,3.0
the growing crowd here at phillips center in ahead of,3.0
all the information you need all in one place regarding helping out the victims and familes,3.0
i do aspirate and endure with,3.0
in all seriousness,3.0
i feel confused,4.0
it's time to repeal the second amendment  learn more at,3.0
hours later and my heart is still sad for my home away from home and my family of friends there,4.0
thinking of all those killed,3.0
calls for more gun control in aftermath of   common sense gun control laws   calling them   weapons of war,3.0
same in m rico was mas murder on gay bar and media never talk,3.0
wish someone could tell me why does nothing about guns in america,3.0
donald trump makes worst mass shooting in you s  history all about him,0.0
when i forget i'm a doctor,3.0
sure because we all know this is really about you,3.0
not liking all the talk of war overseas after   this asshole was born in usa,0.0
sending all our love and good thoughts to those involved in the shooting and to the community at large,3.0
i think the needs a new radar,3.0
stigmatizing muslims in general for one troubled individual s action risks further polarization,3.0
praying for unity in orlando fl,3.0
florida nightclub shooter was previously linked to al qaeda   via,3.0
is spoke to a witness who saw the attack at   a woman who has raised money,3.0
this is so sad my heart goes out to all the family and friend of those who had to go through such a horrific event,2.0
we mourn with those who mourn,3.0
no way to prevent this,3.0
has your you s  congress person received donations from the nra    washington post,3.0
the reminds us to make the most out of every single day  don't live in fear,2.0
to actively do nothing is a decision as well   president obama,3.0
gun problems  where  who,3.0
don't stop the conversation because its the next day  keep it going,3.0
sick of only talk after incidents cashing up but   not one action   otherwise,0.0
the fairness campaign's chris hartman speaks about his reaction to the shooting in,3.0
stop producing weapon,3.0
massacre in orlando is deadliest mass shooting in you s  history,3.0
city will be performing vigil tonight for the victims of,3.0
this n't a race religion issue  it's a gun psychological issue  let's make sure we all understand that,3.0
round the clock coverage from team and cbs on the,3.0
thanks to for concern about the summer cold   almost healed  tonight its a broken heart,4.0
anybody remember   where agencies like fbi and homeland sec had to slash budgets  sequster was not a smart move,3.0
how to donate blood for victims of orlando nightclub shooting,3.0
sen  speaks on the,3.0
and candidates weigh in on,3.0
club as sanctuary   for lgbtq people is something i pray for all spiritual leaders who are not lgbtq to learn about today,3.0
atf has traced the firearms used in the shooting to a gun dealership purchased within the last week,3.0
heartbreaking to hear about the may peace come upon this earth  prayers for the victims and their families,4.0
8 9 sad yes,4.0
to see names from the as trending topics flattens me  my heart breaks for affected loved ones and thoughts are with you all,4.0
add one from us in philly,3.0
we would like to take this time to remember all those who lost their lives this morning at   senseless violence equals death,1.0
what the media don't want you to see,3.0
proud to call this place my home,3.0
there are no words my heart aches,3.0
when obama speaks in a half hour,3.0
nina justice may god wrap his loving arms around you while wait on word about eddie,3.0
orlando shooter has been id'd as omar mateen,3.0
hearing that 50 people were killed and over 50 shot at is very tragic  i work,4.0
it's terrible to hear whats happened this weekend and it all be so close to home,2.0
donate if you can,3.0
50 killed in shooting at florida nightclub in possible act of islamic terror   fox news,2.0
thousands have been in soho for a vigil to remember the victims of,3.0
sad news this past weekend from   thoughts going out to all involved,4.0
i work in the area and the fire station is next door and the hospital down the block  this saved so many lives,3.0
that poor mom on looking for her son,3.0
loving thoughts and prayers to those in orlando,3.0
wait,3.0
free pride vigil in glasgow tomorrow   love   solidarity for those affected by,3.0
praying for everybody who were put in hospitals because of the last night in,3.0
"""""""""""""",3.0
my heart is hurting for   thoughts with everyone there currently,4.0
to those in florida  if you'se out of state you can also send juice,3.0
by far the worst thing about sleeping in an airport is the constant news coverage of the,0.0
my thoughts on the shooting  it's not surprising  and i'll bet it was motivated by religion,5.0
praying for my brothers and sisters who lost their lives in orlando,3.0
rip with thoughts to all family and friends and emergency,3.0
islam is anti gay  you would not say the same if shooter was catholic,3.0
if the shooter was white they call this a   horrible crime   and no mention of terrorism,0.0
deeply saddened by the events in   out deepest condolences to the families of victims of this tragedy,4.0
arming people with guns no way  put police in front of every club maybe,3.0
politics is not our game,3.0
humanity  orlando residents line up to give blood after via,3.0
is like a wet dream for conservatives,3.0
we can't ban guns because rights but we can ban muslims because the is flawed cut muslims,3.0
any politician who shies away from mentioning the community in statement is part of the problem,3.0
fort pierce,3.0
let's think through the organizing and strategy work that needs to happen in order to stop these things from happening again,3.0
heartfelt and for the victims and families of the massacre  sobering and sad day for and,4.0
this tragedy has nothing to do with religion  we need to remember that  it is about hate,0.0
this is an especially heartbreaking day for our fellow americans who are,4.0
if you need to place the blame,3.0
this is a sickening front page in so many ways,0.0
i still can't believe a terror attack happened so close to home,2.0
just let that sink in,3.0
oh and i'm sure the other networks are just as bad with all this coverage,3.0
while ts tragedy occurred   my spirituality has been taken where it has never before been,3.0
i get the gut feeling that,3.0
sending prayers and condolences to those who lost their lives in a senseless act of violence  may god be with the families,1.0
hundreds have gathered at fountain square for the vigil remembering the victims,3.0
to my friends  i'm sorry that you have a legitimate reason to feel scared for your safety every day,2.0
they want to tell us how to live  in usa we don't fall in line,3.0
i am not gay  but my best friend and cousin are i love them both the was a horrible thing,0.0
terrorists will always have guns  we need to target the terrorists instead of making us defenceless,2.0
toronto,3.0
eternal rest,3.0
what happened in fl's makes sick  so many hurt and killed by a brainwashed moron that believed its what god wanted,0.0
massive attack just happened,3.0
i spent my weekend hearing about sat and sun after being up all night at work  nightmarish,3.0
if your privilege,3.0
way too many layers on this day,3.0
do you know why no mass shootings under bush  he had the military crush taliban,2.0
this bloke thinks his half baked opinions represent   an important message,3.0
feeling heatsink   helpless over   are nice,3.0
everytime someone is shot in america,4.0
rt if you believe a terror attack don't have to have a huge death toll to be a terror attack,2.0
oped  the end of the united states  via,3.0
he's just glad the happened last night,3.0
sending lots of love to orlando,3.0
latest inspire magazine urged attacks and assassinations,3.0
such a senseless shooting in orlando early this morning,1.0
the shows the necessity of printing   distributing leaflets produced by,3.0
is not evidence that religion is inherently problematic  in as much as the shooter was religiously motivated,3.0
why was this man even allowed to travel to the us,3.0
i cannon tell you how many long nights i have spent at   this breaks my heart,4.0
remember,3.0
so tragic to see innocent lives being taken in my city,4.0
may the family of the loved ones in find peace now and forever,3.0
so the shooter inside the club is confirmed dead  makes me wonder if their is an accomplice shooter,3.0
have y all read these sweets from your buddy,3.0
a times square la bann re  toil e et le draped de new york sort en berne,3.0
a noble gesture   perhaps our government could consider allowing them to marry,3.0
president obama addresses nation    act of terror     act of hate,0.0
of course would use this tragedy to further his disgusting propaganda,1.0
we muslims are far away from this guy and people like him don't represent us nor,3.0
naa     he said   if the ppl in the club had guns too,3.0
prayers go to the victims   families of the tragic,4.0
the worker peeps at my apartment finally had the gall to lower the flag to half staff,3.0
so if obama was potus during 9 11 would he have banned airplanes,3.0
we condemn this attack,3.0
it is so unreal how much hate and discontent is still in the world  we as humans are in a fight,0.0
were all sinners   none better than the other,3.0
my heart   prayers go out to all the victims,3.0
authorities say it appears the shooter was well organized    not from the area,3.0
another   gun free zone    gun control is not the answer  this guy was a hardened terrorist   would have gotten a gun,2.0
overall not a bad speech by,3.0
i raise my wand in remembrance of those whos lives were lost,3.0
just watched your video and i am so grateful you made it,3.0
witness says a prayer near the scene of the   live from orlando with at,3.0
the big question is   when will all this hate end    thoughts and prayers to the families in fl,0.0
candlelight vigil in west palm beach,3.0
cree que control de armas ser  un team central en la camp a electoral desu s del,3.0
murder is murder  it is not linked to any single religion or group,3.0
is the gunman giving the duck face in that pic on the news  looks pretty to me    joke's on you,3.0
candlelight vigil held in hilo for victims of orlando mass shooting,3.0
nb  ideological bullets come before real bullets  beware the bullets you load your brain with,3.0
wish the could order up more of these in wake of last nights tragedy,3.0
before folks blame all muslims for orlando,3.0
my heart goes out to those affected by the attack,3.0
how celebrated pride in the wake of the   reports,3.0
